DATE,INSTRUMENT TYPE,SYMBOL,EXPIRY DATE,STRIKE,OPTION TYPE,SETTLEMENT PRICE
28-AUG-2023,OPTSTK,COLPAL,31-AUG-2023,1480,CE,456.4500000
28-AUG-2023,OPTCUR,QINRUSD,29-AUG-2023,85.75,CE,.0000000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3600,CE,54.5500000
28-AUG-2023,OPTSTK,DLF,31-AUG-2023,525,CE,.0000000
28-AUG-2023,OPTSTK,EICHERMOT,31-AUG-2023,4150,PE,799.8000000
28-AUG-2023,OPTSTK,GLENMARK,31-AUG-2023,555,CE,212.4500000
28-AUG-2023,OPTCUR,QINRUSD,29-AUG-2023,84.5,PE,1.8825000
28-AUG-2023,OPTSTK,INDUSTOWER,31-AUG-2023,172.5,CE,2.6000000
28-AUG-2023,OPTSTK,ITC,31-AUG-2023,460,CE,.1000000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3480,PE,1.0500000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3500,CE,215.6000000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,330,CE,109.0000000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,360,PE,.0000000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,380,CE,59.0500000
28-AUG-2023,OPTSTK,BAJAJFINSV,31-AUG-2023,1620,CE,.0000000
28-AUG-2023,OPTSTK,BAJFINANCE,31-AUG-2023,6300,PE,.0000000
28-AUG-2023,OPTSTK,BAJFINANCE,31-AUG-2023,6550,PE,.0000000
28-AUG-2023,OPTSTK,BAJFINANCE,31-AUG-2023,6700,CE,538.5500000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,420,PE,.5000000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,460,CE,.4500000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,460,PE,21.4000000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,470,CE,.1000000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,470,PE,31.0500000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,500,PE,60.9500000
28-AUG-2023,OPTSTK,AMBUJACEM,31-AUG-2023,520,PE,80.9500000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,4100,CE,807.2500000
28-AUG-2023,OPTSTK,BAJAJFINSV,31-AUG-2023,1640,PE,139.4000000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,4300,CE,607.3500000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,4500,PE,.0000000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,4550,CE,357.4500000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,4950,PE,68.3500000
28-AUG-2023,OPTSTK,APOLLOTYRE,31-AUG-2023,350,CE,41.8000000
28-AUG-2023,OPTSTK,APOLLOTYRE,31-AUG-2023,370,CE,22.0500000
28-AUG-2023,OPTSTK,APOLLOTYRE,31-AUG-2023,390,CE,6.3000000
28-AUG-2023,OPTSTK,APOLLOTYRE,31-AUG-2023,405,CE,1.2000000
28-AUG-2023,OPTSTK,APOLLOTYRE,31-AUG-2023,420,CE,.1500000
28-AUG-2023,OPTIDX,NIFTYIT,28-SEP-2023,25950,PE,1.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-DEC-2023,25950,CE,5341.0000000
28-AUG-2023,OPTSTK,ASHOKLEY,31-AUG-2023,140,CE,47.6000000
28-AUG-2023,OPTSTK,ASHOKLEY,31-AUG-2023,140,PE,.0000000
28-AUG-2023,OPTSTK,ASHOKLEY,31-AUG-2023,149,PE,.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-DEC-2023,26050,PE,67.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-MAR-2024,26100,CE,5651.0000000
28-AUG-2023,OPTSTK,ASHOKLEY,31-AUG-2023,160,PE,.0000000
28-AUG-2023,OPTSTK,ASIANPAINT,31-AUG-2023,2900,CE,361.0000000
28-AUG-2023,OPTSTK,ASIANPAINT,31-AUG-2023,2980,CE,281.0500000
28-AUG-2023,OPTSTK,ASIANPAINT,31-AUG-2023,3020,PE,.0000000
28-AUG-2023,OPTSTK,ASIANPAINT,31-AUG-2023,3040,PE,.0000000
28-AUG-2023,OPTSTK,AARTIIND,31-AUG-2023,500,CE,.0000000
28-AUG-2023,OPTSTK,AARTIIND,31-AUG-2023,505,CE,.0000000
28-AUG-2023,OPTSTK,AARTIIND,31-AUG-2023,520,PE,60.6000000
28-AUG-2023,OPTSTK,AARTIIND,31-AUG-2023,535,CE,.0000000
28-AUG-2023,OPTSTK,AARTIIND,31-AUG-2023,535,PE,75.6000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,870,CE,179.6500000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,870,PE,.0000000
28-AUG-2023,OPTSTK,AARTIIND,31-AUG-2023,545,CE,.0000000
28-AUG-2023,OPTSTK,ACC,31-AUG-2023,1600,PE,.0000000
28-AUG-2023,OPTSTK,ACC,31-AUG-2023,1740,CE,246.0500000
28-AUG-2023,OPTSTK,ACC,31-AUG-2023,1740,PE,.0000000
28-AUG-2023,OPTSTK,AUBANK,31-AUG-2023,790,CE,.0500000
28-AUG-2023,OPTSTK,AUBANK,31-AUG-2023,800,PE,60.8500000
28-AUG-2023,OPTSTK,AUBANK,31-AUG-2023,810,PE,70.8500000
28-AUG-2023,OPTSTK,AUBANK,31-AUG-2023,840,CE,.0000000
28-AUG-2023,OPTSTK,ACC,31-AUG-2023,1940,CE,51.3000000
28-AUG-2023,OPTSTK,ACC,31-AUG-2023,1940,PE,5.2000000
28-AUG-2023,OPTSTK,ACC,31-AUG-2023,1960,PE,10.1000000
28-AUG-2023,OPTSTK,ADANIENT,31-AUG-2023,2000,CE,473.3500000
28-AUG-2023,OPTSTK,ADANIENT,31-AUG-2023,2000,PE,.0000000
28-AUG-2023,OPTIDX,NIFTYIT,31-AUG-2023,29900,PE,11.0000000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,555,CE,274.2500000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,560,CE,269.2500000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,565,CE,264.2500000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,570,CE,259.2500000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,590,PE,.0000000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,615,PE,.0000000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,620,CE,209.3000000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,630,CE,199.3000000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,655,CE,174.3000000
28-AUG-2023,OPTSTK,ADANIENT,31-AUG-2023,2800,PE,326.4000000
28-AUG-2023,OPTSTK,ADANIENT,31-AUG-2023,2900,CE,.0000000
28-AUG-2023,OPTSTK,ADANIENT,31-AUG-2023,2950,PE,476.2500000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,620,PE,.0000000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,630,PE,.0000000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,900,CE,90.6500000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,900,PE,.0000000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,920,CE,70.6500000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,940,CE,50.6500000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,950,CE,40.7000000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,720,PE,.0000000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,740,CE,67.8500000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,750,PE,.1500000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,780,CE,29.8000000
28-AUG-2023,OPTSTK,ADANIPORTS,31-AUG-2023,800,PE,7.3000000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,1010,CE,1.1000000
28-AUG-2023,OPTSTK,AXISBANK,31-AUG-2023,1010,PE,20.4500000
28-AUG-2023,OPTSTK,BAJAJ-AUTO,31-AUG-2023,4400,PE,.1000000
28-AUG-2023,OPTSTK,BAJAJ-AUTO,31-AUG-2023,4420,CE,182.6000000
28-AUG-2023,OPTSTK,BAJAJ-AUTO,31-AUG-2023,4440,PE,.4500000
28-AUG-2023,OPTSTK,AUBANK,31-AUG-2023,880,CE,.0000000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3160,PE,.0000000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3180,PE,.0000000
28-AUG-2023,OPTSTK,BAJAJ-AUTO,31-AUG-2023,4660,PE,68.0000000
28-AUG-2023,OPTSTK,BAJAJ-AUTO,31-AUG-2023,4720,PE,119.8500000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3280,PE,.0000000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3340,PE,.0500000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3440,CE,274.3000000
28-AUG-2023,OPTSTK,ALKEM,31-AUG-2023,3440,PE,.4000000
28-AUG-2023,OPTSTK,BAJAJFINSV,31-AUG-2023,1300,CE,200.5000000
28-AUG-2023,OPTSTK,BAJAJFINSV,31-AUG-2023,1500,CE,13.4000000
28-AUG-2023,OPTSTK,BAJAJFINSV,31-AUG-2023,1500,PE,12.8500000
28-AUG-2023,OPTSTK,AUROPHARMA,31-AUG-2023,665,CE,164.3000000
28-AUG-2023,OPTSTK,TVSMOTOR,31-AUG-2023,1500,CE,.0000000
28-AUG-2023,OPTSTK,ZEEL,31-AUG-2023,207.5,PE,.0000000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1920,CE,.0000000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1940,CE,.0000000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3680,CE,16.7500000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3700,CE,11.5500000
28-AUG-2023,OPTIDX,NIFTYIT,31-AUG-2023,30150,PE,31.0000000
28-AUG-2023,OPTIDX,NIFTYIT,28-MAR-2024,30200,PE,1127.0000000
28-AUG-2023,OPTIDX,NIFTYIT,31-AUG-2023,29150,PE,1.0000000
28-AUG-2023,OPTIDX,NIFTYIT,31-AUG-2023,29550,CE,1239.0000000
28-AUG-2023,OPTSTK,GLENMARK,31-AUG-2023,540,CE,227.4000000
28-AUG-2023,OPTSTK,GLENMARK,31-AUG-2023,545,CE,222.4000000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,5200,CE,.2000000
28-AUG-2023,OPTSTK,APOLLOHOSP,31-AUG-2023,5250,PE,342.3000000
28-AUG-2023,OPTSTK,ASIANPAINT,31-AUG-2023,3440,CE,.0500000
28-AUG-2023,OPTSTK,GODREJPROP,31-AUG-2023,1580,PE,3.6000000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,123,CE,12.0000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,212.5,CE,17.0500000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,212.5,PE,.0000000
28-AUG-2023,OPTSTK,HDFCLIFE,31-AUG-2023,625,PE,3.6000000
28-AUG-2023,OPTSTK,EXIDEIND,31-AUG-2023,237.5,PE,.0000000
28-AUG-2023,OPTSTK,HINDUNILVR,31-AUG-2023,2840,PE,283.0500000
28-AUG-2023,OPTSTK,ICICIBANK,31-AUG-2023,1050,CE,.0000000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,1190,CE,137.9000000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,1190,PE,.0000000
28-AUG-2023,OPTSTK,IDFCFIRSTB,31-AUG-2023,79,PE,.0000000
28-AUG-2023,OPTSTK,IDFCFIRSTB,31-AUG-2023,80,CE,11.1000000
28-AUG-2023,OPTSTK,HINDUNILVR,31-AUG-2023,2880,PE,323.0500000
28-AUG-2023,OPTSTK,INDUSTOWER,31-AUG-2023,177.5,CE,.8000000
28-AUG-2023,OPTSTK,INFY,31-AUG-2023,1520,PE,103.7000000
28-AUG-2023,OPTSTK,IRCTC,31-AUG-2023,675,CE,8.4500000
28-AUG-2023,OPTSTK,JINDALSTEL,31-AUG-2023,620,CE,36.8500000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,1330,CE,9.8500000
28-AUG-2023,OPTSTK,LICHSGFIN,31-AUG-2023,430,CE,1.9500000
28-AUG-2023,OPTSTK,LTTS,31-AUG-2023,4350,CE,41.3500000
28-AUG-2023,OPTSTK,M&MFIN,31-AUG-2023,230,CE,62.8500000
28-AUG-2023,OPTSTK,IDFCFIRSTB,31-AUG-2023,83,PE,.0000000
28-AUG-2023,OPTSTK,MARUTI,31-AUG-2023,10400,PE,797.7500000
28-AUG-2023,OPTSTK,M&MFIN,31-AUG-2023,340,PE,47.1500000
28-AUG-2023,OPTSTK,MARICO,31-AUG-2023,600,CE,.0000000
28-AUG-2023,OPTSTK,NESTLEIND,31-AUG-2023,22900,CE,.2500000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,4500,PE,320.0000000
28-AUG-2023,OPTSTK,NAUKRI,31-AUG-2023,4700,CE,.0500000
28-AUG-2023,OPTSTK,TATAMOTORS,31-AUG-2023,585,PE,.4500000
28-AUG-2023,OPTSTK,NMDC,31-AUG-2023,116,PE,.0500000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,154,CE,21.3000000
28-AUG-2023,OPTSTK,ONGC,31-AUG-2023,155,CE,20.3000000
28-AUG-2023,OPTSTK,PAGEIND,31-AUG-2023,32500,PE,.0000000
28-AUG-2023,OPTSTK,WIPRO,31-AUG-2023,430,PE,21.7500000
28-AUG-2023,OPTSTK,PIIND,31-AUG-2023,4000,PE,366.0500000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2680,CE,.0000000
28-AUG-2023,OPTSTK,RELIANCE,31-AUG-2023,2700,PE,255.0500000
28-AUG-2023,OPTSTK,SRF,31-AUG-2023,2700,PE,386.9500000
28-AUG-2023,OPTSTK,SRF,31-AUG-2023,2720,PE,406.9500000
28-AUG-2023,OPTSTK,SUNPHARMA,31-AUG-2023,1060,CE,57.5000000
28-AUG-2023,OPTSTK,SUNTV,31-AUG-2023,495,PE,.0000000
28-AUG-2023,OPTSTK,TATASTEEL,31-AUG-2023,116,CE,2.0500000
28-AUG-2023,OPTSTK,TRENT,31-AUG-2023,1740,PE,.0000000
28-AUG-2023,OPTSTK,BHEL,31-AUG-2023,72,PE,.0000000
28-AUG-2023,OPTSTK,BHEL,31-AUG-2023,89,CE,20.6000000
28-AUG-2023,OPTSTK,BIOCON,31-AUG-2023,222.5,PE,.0000000
28-AUG-2023,OPTSTK,BIOCON,31-AUG-2023,225,CE,35.0500000
28-AUG-2023,OPTIDX,FINNIFTY,28-MAR-2024,20600,CE,600.0000000
28-AUG-2023,OPTIDX,FINNIFTY,28-MAR-2024,20600,PE,813.0000000
28-AUG-2023,OPTSTK,BIOCON,31-AUG-2023,247.5,PE,.2000000
28-AUG-2023,OPTSTK,BIOCON,31-AUG-2023,260,CE,3.2000000
28-AUG-2023,OPTSTK,BOSCHLTD,31-AUG-2023,16500,CE,2038.0500000
28-AUG-2023,OPTSTK,BOSCHLTD,31-AUG-2023,20000,CE,.0000000
28-AUG-2023,OPTSTK,BALKRISIND,31-AUG-2023,2340,PE,13.1000000
28-AUG-2023,OPTSTK,BALKRISIND,31-AUG-2023,2360,PE,21.2000000
28-AUG-2023,OPTSTK,BALKRISIND,31-AUG-2023,2400,PE,45.2000000
28-AUG-2023,OPTSTK,BPCL,31-AUG-2023,337.5,CE,17.9500000
28-AUG-2023,OPTSTK,BPCL,31-AUG-2023,345,PE,.2000000
28-AUG-2023,OPTSTK,BPCL,31-AUG-2023,355,PE,2.6000000
28-AUG-2023,OPTSTK,BPCL,31-AUG-2023,360,PE,5.7000000
28-AUG-2023,OPTSTK,BPCL,31-AUG-2023,362.5,CE,.6000000
28-AUG-2023,OPTSTK,BPCL,31-AUG-2023,377.5,PE,22.0500000
28-AUG-2023,OPTSTK,BRITANNIA,31-AUG-2023,4200,PE,.0000000
28-AUG-2023,OPTSTK,BRITANNIA,31-AUG-2023,4250,CE,262.8500000
28-AUG-2023,OPTSTK,BRITANNIA,31-AUG-2023,4250,PE,.0000000
28-AUG-2023,OPTSTK,BRITANNIA,31-AUG-2023,4350,PE,.4000000
28-AUG-2023,OPTSTK,COFORGE,31-AUG-2023,4400,CE,773.8500000
28-AUG-2023,OPTSTK,COFORGE,31-AUG-2023,4650,CE,525.0000000
28-AUG-2023,OPTSTK,BANDHANBNK,31-AUG-2023,257.5,CE,.0000000
28-AUG-2023,OPTSTK,CANBK,31-AUG-2023,315,CE,12.1000000
28-AUG-2023,OPTSTK,CANBK,31-AUG-2023,325,PE,2.5000000
28-AUG-2023,OPTSTK,CANBK,31-AUG-2023,330,CE,2.0000000
28-AUG-2023,OPTSTK,CANBK,31-AUG-2023,330,PE,5.2000000
28-AUG-2023,OPTSTK,CHOLAFIN,31-AUG-2023,970,CE,123.4000000
28-AUG-2023,OPTSTK,CHOLAFIN,31-AUG-2023,980,CE,113.4000000
28-AUG-2023,OPTSTK,CHOLAFIN,31-AUG-2023,990,PE,.0000000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1560,PE,.0000000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1740,PE,28.5000000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1760,PE,44.3000000
28-AUG-2023,OPTSTK,BANDHANBNK,31-AUG-2023,275,CE,.0000000
28-AUG-2023,OPTSTK,BANKBARODA,31-AUG-2023,172.5,PE,.0000000
28-AUG-2023,OPTSTK,COLPAL,31-AUG-2023,1510,PE,.0000000
28-AUG-2023,OPTSTK,COLPAL,31-AUG-2023,1580,CE,356.5000000
28-AUG-2023,OPTSTK,BANKBARODA,31-AUG-2023,185,CE,5.5500000
28-AUG-2023,OPTSTK,BANKBARODA,31-AUG-2023,197.5,CE,.1500000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1800,PE,81.6500000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,495,CE,59.4000000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,500,CE,54.4000000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,510,CE,44.4000000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,520,PE,.0000000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,530,CE,24.4500000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,535,CE,19.5500000
28-AUG-2023,OPTSTK,COLPAL,31-AUG-2023,1640,CE,296.5500000
28-AUG-2023,OPTSTK,COLPAL,31-AUG-2023,1690,CE,246.5500000
28-AUG-2023,OPTSTK,CONCOR,31-AUG-2023,580,PE,.0000000
28-AUG-2023,OPTSTK,CONCOR,31-AUG-2023,610,CE,54.4000000
28-AUG-2023,OPTSTK,BATAINDIA,31-AUG-2023,1480,PE,.0000000
28-AUG-2023,OPTSTK,BATAINDIA,31-AUG-2023,1520,CE,174.7000000
28-AUG-2023,OPTSTK,CHOLAFIN,31-AUG-2023,1130,PE,37.8500000
28-AUG-2023,OPTSTK,CIPLA,31-AUG-2023,900,CE,329.3500000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,550,CE,6.7500000
28-AUG-2023,OPTSTK,DABUR,31-AUG-2023,570,CE,.3500000
28-AUG-2023,OPTSTK,BATAINDIA,31-AUG-2023,1630,CE,65.8500000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,100,CE,35.0000000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,103,CE,32.0000000
28-AUG-2023,OPTSTK,CONCOR,31-AUG-2023,670,PE,8.6500000
28-AUG-2023,OPTSTK,CONCOR,31-AUG-2023,710,PE,45.6000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,217.5,PE,.0000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,220,PE,.0500000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,106,CE,29.0000000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,106,PE,.0000000
28-AUG-2023,OPTSTK,BEL,31-AUG-2023,109,PE,.0000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,115,PE,.0000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,137.5,PE,12.8000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,140,PE,15.3000000
28-AUG-2023,OPTSTK,BERGEPAINT,31-AUG-2023,585,PE,.0000000
28-AUG-2023,OPTSTK,BERGEPAINT,31-AUG-2023,590,CE,119.3000000
28-AUG-2023,OPTSTK,BERGEPAINT,31-AUG-2023,620,PE,.0000000
28-AUG-2023,OPTSTK,BERGEPAINT,31-AUG-2023,640,PE,.0000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,232.5,CE,.7500000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,240,CE,.0500000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,242.5,CE,.0000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,245,CE,.0000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,247.5,CE,.0000000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,250,PE,20.4500000
28-AUG-2023,OPTSTK,DEEPAKNTR,31-AUG-2023,2060,CE,9.5500000
28-AUG-2023,OPTSTK,DEEPAKNTR,31-AUG-2023,2180,PE,140.5000000
28-AUG-2023,OPTSTK,DEEPAKNTR,31-AUG-2023,2200,CE,.0000000
28-AUG-2023,OPTSTK,BERGEPAINT,31-AUG-2023,660,PE,.0000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,680,PE,.0000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,155,CE,.0000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,155,PE,30.3000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,157.5,CE,.0000000
28-AUG-2023,OPTSTK,CUB,31-AUG-2023,160,CE,.0000000
28-AUG-2023,OPTSTK,CUMMINSIND,31-AUG-2023,1420,CE,298.5500000
28-AUG-2023,OPTSTK,COALINDIA,31-AUG-2023,265,PE,35.4500000
28-AUG-2023,OPTSTK,COFORGE,31-AUG-2023,3950,PE,.0000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,710,CE,339.5500000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,720,CE,329.6000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,740,PE,.0000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,760,PE,.0000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,800,PE,.0000000
28-AUG-2023,OPTSTK,BHARATFORG,31-AUG-2023,820,CE,229.6000000
28-AUG-2023,OPTSTK,BRITANNIA,31-AUG-2023,5000,PE,486.8500000
28-AUG-2023,OPTSTK,CANBK,31-AUG-2023,295,PE,.0000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,700,PE,.0000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,720,PE,.0000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,740,CE,130.7000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,740,PE,.0000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,780,PE,.0000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,810,CE,60.7500000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,820,PE,.0000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,840,PE,.0500000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,860,CE,12.2000000
28-AUG-2023,OPTSTK,BHARTIARTL,31-AUG-2023,860,PE,1.5000000
28-AUG-2023,OPTSTK,IBULHSGFIN,31-AUG-2023,105,PE,.0000000
28-AUG-2023,OPTSTK,IBULHSGFIN,31-AUG-2023,112.5,CE,79.5500000
28-AUG-2023,OPTSTK,INFY,31-AUG-2023,1340,CE,76.5000000
28-AUG-2023,OPTSTK,INFY,31-AUG-2023,1480,CE,.7000000
28-AUG-2023,OPTSTK,GMRINFRA,31-AUG-2023,43,PE,.0000000
28-AUG-2023,OPTSTK,GMRINFRA,31-AUG-2023,49,PE,.0000000
28-AUG-2023,OPTSTK,GMRINFRA,31-AUG-2023,51,PE,.0000000
28-AUG-2023,OPTSTK,GMRINFRA,31-AUG-2023,52,CE,8.8000000
28-AUG-2023,OPTSTK,HAVELLS,31-AUG-2023,1340,PE,27.4000000
28-AUG-2023,OPTSTK,HAVELLS,31-AUG-2023,1350,CE,2.1500000
28-AUG-2023,OPTSTK,IBULHSGFIN,31-AUG-2023,127.5,CE,64.5500000
28-AUG-2023,OPTSTK,IBULHSGFIN,31-AUG-2023,137.5,CE,54.5500000
28-AUG-2023,OPTSTK,ICICIBANK,31-AUG-2023,880,CE,91.0000000
28-AUG-2023,OPTSTK,ICICIBANK,31-AUG-2023,900,PE,.0000000
28-AUG-2023,OPTSTK,DEEPAKNTR,31-AUG-2023,2300,PE,260.4500000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3340,CE,294.7500000
28-AUG-2023,OPTSTK,GODREJCP,31-AUG-2023,960,PE,.0000000
28-AUG-2023,OPTSTK,GODREJCP,31-AUG-2023,1010,PE,2.0000000
28-AUG-2023,OPTSTK,HCLTECH,31-AUG-2023,1090,CE,57.0000000
28-AUG-2023,OPTSTK,HCLTECH,31-AUG-2023,1110,PE,.5500000
28-AUG-2023,OPTSTK,ICICIBANK,31-AUG-2023,960,CE,12.5000000
28-AUG-2023,OPTSTK,ICICIBANK,31-AUG-2023,980,PE,10.9500000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,970,CE,357.8000000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3460,CE,175.4000000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3480,CE,155.9500000
28-AUG-2023,OPTSTK,DIVISLAB,31-AUG-2023,3480,PE,1.1500000
28-AUG-2023,OPTSTK,GODREJPROP,31-AUG-2023,1160,CE,472.0500000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,970,PE,.0000000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,1040,PE,.0000000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,1070,CE,257.8500000
28-AUG-2023,OPTSTK,ICICIGI,31-AUG-2023,1080,PE,.0000000
28-AUG-2023,OPTSTK,DLF,31-AUG-2023,445,CE,37.6500000
28-AUG-2023,OPTSTK,DLF,31-AUG-2023,450,PE,.0500000
28-AUG-2023,OPTSTK,DLF,31-AUG-2023,455,CE,27.7000000
28-AUG-2023,OPTSTK,DLF,31-AUG-2023,455,PE,.0500000
28-AUG-2023,OPTSTK,DLF,31-AUG-2023,460,CE,22.8000000
28-AUG-2023,OPTSTK,GODREJPROP,31-AUG-2023,1240,PE,.0000000
28-AUG-2023,OPTSTK,GODREJPROP,31-AUG-2023,1360,PE,.0000000
